Magn,-35.879585,71.286911,-42.916859, 
Acc,0.189040,9.487881,2.625020, 
Gyro,3.570000,2.310000,-0.770000, 
Magn,-36.825020,73.562492,-43.348255, 
Acc,0.246470,9.595561,2.658521, 
Gyro,2.940000,1.190000,-0.630000, 
Magn,-38.775497,74.700264,-42.572758, 
Acc,0.313471,10.289505,2.663307, 
Gyro,5.810000,1.610000,-0.560000, 
Magn,-37.535797,75.808685,-42.945320, 
Acc,0.191433,10.277540,2.555626, 
Gyro,11.480000,-1.400000,-0.700000, 
Magn,-36.458035,74.321541,-41.253559, 
Acc,0.093323,7.894204,1.115095, 
Gyro,5.530000,0.070000,-0.980000, 
Magn,-39.580608,71.925842,-42.358246, 
Acc,0.392437,8.573790,1.117488, 
Gyro,-15.820000,0.210000,-1.260000, 
Magn,-37.646679,77.184265,-40.457760, 
